AUUC,AUUC_random,C,method,penalty,split
50271.88637231315,30425.28822767977,0.1,ITE_SDR,l1,7
46942.60506786413,30425.28822767977,0.1,MITE_2M,l1,7
50992.16816321517,30425.28822767977,0.1,MITE_SDR,l1,7
49681.34844753483,30144.17854545212,0.1,ITE_2M,l1,8
49612.505740943954,30144.17854545212,0.1,ITE_SDR,l1,8
46487.10492423422,30144.17854545212,0.1,MITE_2M,l1,8
50411.56686015997,30144.17854545212,0.1,MITE_SDR,l1,8
51313.130901772565,30939.293307334257,0.1,ITE_2M,l1,9
51218.629464711536,30939.293307334257,0.1,ITE_SDR,l1,9
47734.68060434369,30939.293307334257,0.1,MITE_2M,l1,9
52075.76449205799,30939.293307334257,0.1,MITE_SDR,l1,9
52541.253537916935,31705.519995653114,0.1,ITE_2M,l1,10
52510.69614448892,31705.519995653114,0.1,ITE_SDR,l1,10
48503.57998383252,31705.519995653114,0.1,MITE_2M,l1,10
53170.45722106999,31705.519995653114,0.1,MITE_SDR,l1,10
51048.70644489188,30609.24825561444,0.1,ITE_2M,l1,11
50960.32123515843,30609.24825561444,0.1,ITE_SDR,l1,11
47121.43205979405,30609.24825561444,0.1,MITE_2M,l1,11
51668.91741815365,30609.24825561444,0.1,MITE_SDR,l1,11
50607.189372894834,30574.853185167085,0.1,ITE_2M,l1,12
50566.50888619371,30574.853185167085,0.1,ITE_SDR,l1,12
47489.33713296892,30574.853185167085,0.1,MITE_2M,l1,12
51385.383070117365,30574.853185167085,0.1,MITE_SDR,l1,12
50820.03910594736,30460.491545177843,0.1,ITE_2M,l1,13
50810.74282114501,30460.491545177843,0.1,ITE_SDR,l1,13
47496.575136744905,30460.491545177843,0.1,MITE_2M,l1,13
51524.743190075686,30460.491545177843,0.1,MITE_SDR,l1,13
51641.62306337082,31240.963506778546,0.1,ITE_2M,l1,14
51573.24289553843,31240.963506778546,0.1,ITE_SDR,l1,14
47830.24021767116,31240.963506778546,0.1,MITE_2M,l1,14
52408.779200579236,31240.963506778546,0.1,MITE_SDR,l1,14
50780.74448252075,30595.81812255541,0.1,ITE_2M,l1,15
50733.33309773291,30595.81812255541,0.1,ITE_SDR,l1,15
47012.210552795026,30595.81812255541,0.1,MITE_2M,l1,15
51588.09869373757,30595.81812255541,0.1,MITE_SDR,l1,15
51838.99145491142,31200.29496400134,0.1,ITE_2M,l1,16
51731.86915694387,31200.29496400134,0.1,ITE_SDR,l1,16
47554.096359841016,31200.29496400134,0.1,MITE_2M,l1,16
52506.08848480875,31200.29496400134,0.1,MITE_SDR,l1,16
50340.93641009568,30380.13134825,0.1,ITE_2M,l1,17
50223.644646220186,30380.13134825,0.1,ITE_SDR,l1,17
46522.57682059495,30380.13134825,0.1,MITE_2M,l1,17
51122.01772335286,30380.13134825,0.1,MITE_SDR,l1,17
51492.916916205584,31156.02816329956,0.1,ITE_2M,l1,18
51400.248824224414,31156.02816329956,0.1,ITE_SDR,l1,18
47762.95132863338,31156.02816329956,0.1,MITE_2M,l1,18
52236.73908955043,31156.02816329956,0.1,MITE_SDR,l1,18
49847.11747895811,30449.44195385465,0.1,ITE_2M,l1,19
49763.85701273666,30449.44195385465,0.1,ITE_SDR,l1,19
46328.37236607613,30449.44195385465,0.1,MITE_2M,l1,19
50722.46713980576,30449.44195385465,0.1,MITE_SDR,l1,19
49948.345266140466,29881.56257739532,0.1,ITE_2M,l1,20
49864.79801355532,29881.56257739532,0.1,ITE_SDR,l1,20
45661.88160330564,29881.56257739532,0.1,MITE_2M,l1,20
50444.247600765906,29881.56257739532,0.1,MITE_SDR,l1,20
50442.14896678432,30712.35734728958,0.1,ITE_2M,l1,21
50357.577963508935,30712.35734728958,0.1,ITE_SDR,l1,21
47652.16472320582,30712.35734728958,0.1,MITE_2M,l1,21
51382.04461555128,30712.35734728958,0.1,MITE_SDR,l1,21
50706.24425484127,30528.9178925007,0.1,ITE_2M,l1,22
50666.579458635984,30528.9178925007,0.1,ITE_SDR,l1,22
47273.7556149593,30528.9178925007,0.1,MITE_2M,l1,22
51233.515100756296,30528.9178925007,0.1,MITE_SDR,l1,22
50658.251796557815,30611.73137939615,0.1,ITE_2M,l1,23
50557.74363150057,30611.73137939615,0.1,ITE_SDR,l1,23
47190.930685268635,30611.73137939615,0.1,MITE_2M,l1,23
51612.419748153145,30611.73137939615,0.1,MITE_SDR,l1,23
52311.752658248566,31507.17756908607,0.1,ITE_2M,l1,24
52175.61397187254,31507.17756908607,0.1,ITE_SDR,l1,24
47837.70084137459,31507.17756908607,0.1,MITE_2M,l1,24
52976.797595565215,31507.17756908607,0.1,MITE_SDR,l1,24
51966.527986021814,31286.70346259212,0.1,ITE_2M,l1,25
51916.304534053175,31286.70346259212,0.1,ITE_SDR,l1,25
48357.47828918704,31286.70346259212,0.1,MITE_2M,l1,25
52527.82099000648,31286.70346259212,0.1,MITE_SDR,l1,25
51441.422374312766,31113.53117225523,0.1,ITE_2M,l1,26
51356.912196096164,31113.53117225523,0.1,ITE_SDR,l1,26
47711.3725315117,31113.53117225523,0.1,MITE_2M,l1,26
52277.676186124816,31113.53117225523,0.1,MITE_SDR,l1,26
49799.26889243946,29917.225080735254,0.1,ITE_2M,l1,27
49728.40344515233,29917.225080735254,0.1,ITE_SDR,l1,27
46150.74877762722,29917.225080735254,0.1,MITE_2M,l1,27
50490.04665986233,29917.225080735254,0.1,MITE_SDR,l1,27
51397.39467189171,30863.64415005397,0.1,ITE_2M,l1,28
51246.721256707366,30863.64415005397,0.1,ITE_SDR,l1,28
47579.175086476964,30863.64415005397,0.1,MITE_2M,l1,28
52296.30790061037,30863.64415005397,0.1,MITE_SDR,l1,28
50036.965383324416,30225.70387882949,0.1,ITE_2M,l1,29
49963.3875314574,30225.70387882949,0.1,ITE_SDR,l1,29
46600.801970640925,30225.70387882949,0.1,MITE_2M,l1,29
50829.279799649616,30225.70387882949,0.1,MITE_SDR,l1,29
51283.11801484403,30914.671889072157,0.1,ITE_2M,l1,30
51143.91087577298,30914.671889072157,0.1,ITE_SDR,l1,30
47580.159302829416,30914.671889072157,0.1,MITE_2M,l1,30
52064.48181352352,30914.671889072157,0.1,MITE_SDR,l1,30
52394.502481657786,31530.511689311934,0.1,ITE_2M,l1,31
52289.51923469152,31530.511689311934,0.1,ITE_SDR,l1,31
48545.862027245814,31530.511689311934,0.1,MITE_2M,l1,31
53117.72925690745,31530.511689311934,0.1,MITE_SDR,l1,31
50033.084487295964,30372.67894682605,0.1,ITE_2M,l1,32
49959.36747821417,30372.67894682605,0.1,ITE_SDR,l1,32
46475.11154690931,30372.67894682605,0.1,MITE_2M,l1,32
50744.10867387329,30372.67894682605,0.1,MITE_SDR,l1,32
52002.160256307674,31349.210059126464,0.1,ITE_2M,l1,33
51928.97032701346,31349.210059126464,0.1,ITE_SDR,l1,33
48380.08807880764,31349.210059126464,0.1,MITE_2M,l1,33
52785.46361009577,31349.210059126464,0.1,MITE_SDR,l1,33
51860.67769105649,31389.043168473218,0.1,ITE_2M,l1,34
51819.895842418206,31389.043168473218,0.1,ITE_SDR,l1,34
48067.71613413717,31389.043168473218,0.1,MITE_2M,l1,34
52600.21212064267,31389.043168473218,0.1,MITE_SDR,l1,34
51211.23820860879,30981.4786476546,0.1,ITE_2M,l1,35
51111.37677419622,30981.4786476546,0.1,ITE_SDR,l1,35
47731.168054534886,30981.4786476546,0.1,MITE_2M,l1,35
51968.40999599495,30981.4786476546,0.1,MITE_SDR,l1,35
52308.96306849337,31539.59922555248,0.1,ITE_2M,l1,36
52223.01678766916,31539.59922555248,0.1,ITE_SDR,l1,36
48352.46309527586,31539.59922555248,0.1,MITE_2M,l1,36
52999.04523334378,31539.59922555248,0.1,MITE_SDR,l1,36
51618.911256819716,31120.28863328824,0.1,ITE_2M,l1,37
51498.86640352659,31120.28863328824,0.1,ITE_SDR,l1,37
47867.701667931884,31120.28863328824,0.1,MITE_2M,l1,37
52337.57864012671,31120.28863328824,0.1,MITE_SDR,l1,37
51098.985867756535,30914.17166058165,0.1,ITE_2M,l1,38
51024.76627669001,30914.17166058165,0.1,ITE_SDR,l1,38
47468.60532669747,30914.17166058165,0.1,MITE_2M,l1,38
51764.41944712668,30914.17166058165,0.1,MITE_SDR,l1,38
51648.59384306371,30973.647828540707,0.1,ITE_2M,l1,39
51562.02627035532,30973.647828540707,0.1,ITE_SDR,l1,39
47202.38885818022,30973.647828540707,0.1,MITE_2M,l1,39
52389.507133185456,30973.647828540707,0.1,MITE_SDR,l1,39
50753.25117424463,30734.616789853848,0.1,ITE_2M,l1,40
50722.88641805778,30734.616789853848,0.1,ITE_SDR,l1,40
46613.88490996179,30734.616789853848,0.1,MITE_2M,l1,40
51367.709616383036,30734.616789853848,0.1,MITE_SDR,l1,40
50790.426799786845,30619.56727980273,0.1,ITE_2M,l1,41
50653.023022645095,30619.56727980273,0.1,ITE_SDR,l1,41
46906.613850674905,30619.56727980273,0.1,MITE_2M,l1,41
51600.037598600196,30619.56727980273,0.1,MITE_SDR,l1,41
51394.71767924867,31085.797385162245,0.1,ITE_2M,l1,42
51284.55147029096,31085.797385162245,0.1,ITE_SDR,l1,42
48018.063224146295,31085.797385162245,0.1,MITE_2M,l1,42
52215.06096185994,31085.797385162245,0.1,MITE_SDR,l1,42
51857.65528988693,31209.252218875612,0.1,ITE_2M,l1,43
51815.55285686014,31209.252218875612,0.1,ITE_SDR,l1,43
48252.893750005685,31209.252218875612,0.1,MITE_2M,l1,43
52536.132686331046,31209.252218875612,0.1,MITE_SDR,l1,43
51789.10077357322,31088.799445358636,0.1,ITE_2M,l1,44
51676.52643606716,31088.799445358636,0.1,ITE_SDR,l1,44
48124.592203316366,31088.799445358636,0.1,MITE_2M,l1,44
52567.73382508173,31088.799445358636,0.1,MITE_SDR,l1,44
50653.74446506599,30386.813256467096,0.1,ITE_2M,l1,45
50541.128205674315,30386.813256467096,0.1,ITE_SDR,l1,45
47025.440891097314,30386.813256467096,0.1,MITE_2M,l1,45
51412.43050503012,30386.813256467096,0.1,MITE_SDR,l1,45
51084.84307425629,30626.650750212328,0.1,ITE_2M,l1,46
51021.91486777348,30626.650750212328,0.1,ITE_SDR,l1,46
47482.11577519787,30626.650750212328,0.1,MITE_2M,l1,46
51817.92332210911,30626.650750212328,0.1,MITE_SDR,l1,46
50258.8279319328,30512.699585617578,0.1,ITE_2M,l1,47
50176.3912552507,30512.699585617578,0.1,ITE_SDR,l1,47
46902.93827090874,30512.699585617578,0.1,MITE_2M,l1,47
51053.041513961034,30512.699585617578,0.1,MITE_SDR,l1,47
50183.28040586165,30336.322804520136,0.1,ITE_2M,l1,48
50052.78381042533,30336.322804520136,0.1,ITE_SDR,l1,48
47005.03992202051,30336.322804520136,0.1,MITE_2M,l1,48
51136.30747293624,30336.322804520136,0.1,MITE_SDR,l1,48
50646.76318903957,30670.02392495291,0.1,ITE_2M,l1,49
50615.04524694615,30670.02392495291,0.1,ITE_SDR,l1,49
47024.924626286906,30670.02392495291,0.1,MITE_2M,l1,49
51399.43604032242,30670.02392495291,0.1,MITE_SDR,l1,49
50674.786732970075,30406.04118465264,0.1,ITE_2M,l1,50
50617.02498608613,30406.04118465264,0.1,ITE_SDR,l1,50
46765.26081044297,30406.04118465264,0.1,MITE_2M,l1,50
51488.14561143983,30406.04118465264,0.1,MITE_SDR,l1,50
51534.48538152005,31027.18051167582,0.1,ITE_2M,l1,51
51430.91311984497,31027.18051167582,0.1,ITE_SDR,l1,51
47447.114676765996,31027.18051167582,0.1,MITE_2M,l1,51
52367.81941494517,31027.18051167582,0.1,MITE_SDR,l1,51
51378.61807426904,31059.699933607306,0.1,ITE_2M,l1,52
51318.664059205126,31059.699933607306,0.1,ITE_SDR,l1,52
47405.08030908375,31059.699933607306,0.1,MITE_2M,l1,52
51961.22532500421,31059.699933607306,0.1,MITE_SDR,l1,52
51006.95837314989,30802.457502199715,0.1,ITE_2M,l1,53
50935.044811331936,30802.457502199715,0.1,ITE_SDR,l1,53
46684.9740335304,30802.457502199715,0.1,MITE_2M,l1,53
51714.10687284239,30802.457502199715,0.1,MITE_SDR,l1,53
50966.45704811194,30823.60688922453,0.1,ITE_2M,l1,54
50875.21857433177,30823.60688922453,0.1,ITE_SDR,l1,54
47786.57167804463,30823.60688922453,0.1,MITE_2M,l1,54
51737.15582212,30823.60688922453,0.1,MITE_SDR,l1,54
50811.073578673626,30734.602629600937,0.1,ITE_2M,l1,55
50674.364470210116,30734.602629600937,0.1,ITE_SDR,l1,55
47020.89866997126,30734.602629600937,0.1,MITE_2M,l1,55
51508.755795938654,30734.602629600937,0.1,MITE_SDR,l1,55
50026.06875326536,30134.685806199952,0.1,ITE_2M,l1,56
49947.10508610343,30134.685806199952,0.1,ITE_SDR,l1,56
46484.029811927714,30134.685806199952,0.1,MITE_2M,l1,56
50765.656784664934,30134.685806199952,0.1,MITE_SDR,l1,56
51355.27461349477,30732.62969009872,0.1,ITE_2M,l1,57
51221.65430532688,30732.62969009872,0.1,ITE_SDR,l1,57
46942.959478827586,30732.62969009872,0.1,MITE_2M,l1,57
52040.71596031708,30732.62969009872,0.1,MITE_SDR,l1,57
51348.17287174521,30924.019877077528,0.1,ITE_2M,l1,58
51253.47243601152,30924.019877077528,0.1,ITE_SDR,l1,58
47427.822258300774,30924.019877077528,0.1,MITE_2M,l1,58
51995.05120280488,30924.019877077528,0.1,MITE_SDR,l1,58
50874.08885615496,30693.14566670831,0.1,ITE_2M,l1,59
50760.00695558041,30693.14566670831,0.1,ITE_SDR,l1,59
46842.19296774756,30693.14566670831,0.1,MITE_2M,l1,59
51625.769738934236,30693.14566670831,0.1,MITE_SDR,l1,59
51916.574374273405,31433.122404453963,0.1,ITE_2M,l1,60
51854.26855099034,31433.122404453963,0.1,ITE_SDR,l1,60
48407.14781811224,31433.122404453963,0.1,MITE_2M,l1,60
52845.121202618866,31433.122404453963,0.1,MITE_SDR,l1,60
50089.90836718656,30118.655254301266,0.1,ITE_2M,l1,61
49954.048445026376,30118.655254301266,0.1,ITE_SDR,l1,61
46468.21200392378,30118.655254301266,0.1,MITE_2M,l1,61
50914.71214344202,30118.655254301266,0.1,MITE_SDR,l1,61
50786.71912606958,30692.83856427777,0.1,ITE_2M,l1,62
50683.56960768385,30692.83856427777,0.1,ITE_SDR,l1,62
47304.94042556552,30692.83856427777,0.1,MITE_2M,l1,62
51728.687246077236,30692.83856427777,0.1,MITE_SDR,l1,62
51428.174638428165,30982.049123563444,0.1,ITE_2M,l1,63
51353.743053210565,30982.049123563444,0.1,ITE_SDR,l1,63
47654.76028429266,30982.049123563444,0.1,MITE_2M,l1,63
52353.22600888883,30982.049123563444,0.1,MITE_SDR,l1,63
51454.11232270391,30938.86251197233,0.1,ITE_2M,l1,64
51365.068540155284,30938.86251197233,0.1,ITE_SDR,l1,64
47769.749348627694,30938.86251197233,0.1,MITE_2M,l1,64
52264.64373879503,30938.86251197233,0.1,MITE_SDR,l1,64
50312.88182187629,30295.582974008346,0.1,ITE_2M,l1,65
50207.38182386765,30295.582974008346,0.1,ITE_SDR,l1,65
46830.102592410905,30295.582974008346,0.1,MITE_2M,l1,65
51176.286758608825,30295.582974008346,0.1,MITE_SDR,l1,65
51375.94539994762,30916.98804584253,0.1,ITE_2M,l1,66
51312.66686724469,30916.98804584253,0.1,ITE_SDR,l1,66
46933.38630277754,30916.98804584253,0.1,MITE_2M,l1,66
52044.94713689211,30916.98804584253,0.1,MITE_SDR,l1,66
49681.147812368574,29976.91841958587,0.1,ITE_2M,l1,67
49659.18374745103,29976.91841958587,0.1,ITE_SDR,l1,67
46380.21908699442,29976.91841958587,0.1,MITE_2M,l1,67
50444.700261875616,29976.91841958587,0.1,MITE_SDR,l1,67
51214.60162562118,30652.48415038931,0.1,ITE_2M,l1,68
51050.11802362917,30652.48415038931,0.1,ITE_SDR,l1,68
47554.05572821178,30652.48415038931,0.1,MITE_2M,l1,68
52009.13145735936,30652.48415038931,0.1,MITE_SDR,l1,68
50440.564306863904,30512.595052491768,0.1,ITE_2M,l1,69
50344.768258234384,30512.595052491768,0.1,ITE_SDR,l1,69
46958.17977589256,30512.595052491768,0.1,MITE_2M,l1,69
51351.20462025447,30512.595052491768,0.1,MITE_SDR,l1,69
52223.51876870918,31475.970304030165,0.1,ITE_2M,l1,70
52173.074459117764,31475.970304030165,0.1,ITE_SDR,l1,70
46615.437290613474,31475.970304030165,0.1,MITE_2M,l1,70
53097.955103471526,31475.970304030165,0.1,MITE_SDR,l1,70
50804.088782059385,30740.72624192483,0.1,ITE_2M,l1,71
50701.954159372784,30740.72624192483,0.1,ITE_SDR,l1,71
47274.03966183679,30740.72624192483,0.1,MITE_2M,l1,71
51605.68520963867,30740.72624192483,0.1,MITE_SDR,l1,71
50897.934563746814,30749.25333707641,0.1,ITE_2M,l1,72
50829.0804120694,30749.25333707641,0.1,ITE_SDR,l1,72
47598.065832354376,30749.25333707641,0.1,MITE_2M,l1,72
51897.07133475299,30749.25333707641,0.1,MITE_SDR,l1,72
51070.80295810593,30706.493542034037,0.1,ITE_2M,l1,73
50965.28131051573,30706.493542034037,0.1,ITE_SDR,l1,73
47017.42466953082,30706.493542034037,0.1,MITE_2M,l1,73
51858.51332749368,30706.493542034037,0.1,MITE_SDR,l1,73
50605.52923433392,30477.77226705096,0.1,ITE_2M,l1,74
50528.84346556925,30477.77226705096,0.1,ITE_SDR,l1,74
47006.53545456958,30477.77226705096,0.1,MITE_2M,l1,74
51420.43369444804,30477.77226705096,0.1,MITE_SDR,l1,74
48984.078718501936,29489.227680846074,0.1,ITE_2M,l1,75
48853.72147340877,29489.227680846074,0.1,ITE_SDR,l1,75
45687.44184489815,29489.227680846074,0.1,MITE_2M,l1,75
49762.906384266935,29489.227680846074,0.1,MITE_SDR,l1,75
51618.0691276853,31179.608250364152,0.1,ITE_2M,l1,76
51557.49333839573,31179.608250364152,0.1,ITE_SDR,l1,76
47494.801802497335,31179.608250364152,0.1,MITE_2M,l1,76
52382.406324666175,31179.608250364152,0.1,MITE_SDR,l1,76
50149.937283578416,30303.208354432558,0.1,ITE_2M,l1,77
50080.14309113621,30303.208354432558,0.1,ITE_SDR,l1,77
46493.46241291923,30303.208354432558,0.1,MITE_2M,l1,77
50863.34278588264,30303.208354432558,0.1,MITE_SDR,l1,77
51324.070266698014,30796.006261968883,0.1,ITE_2M,l1,78
51225.37862005456,30796.006261968883,0.1,ITE_SDR,l1,78
47618.593479126044,30796.006261968883,0.1,MITE_2M,l1,78
52165.54067121658,30796.006261968883,0.1,MITE_SDR,l1,78
50365.39902505377,30522.02873936016,0.1,ITE_2M,l1,79
50267.087241286456,30522.02873936016,0.1,ITE_SDR,l1,79
46723.97046673888,30522.02873936016,0.1,MITE_2M,l1,79
51368.544222633085,30522.02873936016,0.1,MITE_SDR,l1,79
51026.99704657889,30769.545316136573,0.1,ITE_2M,l1,80
50876.64245188864,30769.545316136573,0.1,ITE_SDR,l1,80
47279.929683219016,30769.545316136573,0.1,MITE_2M,l1,80
51786.00401782292,30769.545316136573,0.1,MITE_SDR,l1,80
50420.05567059775,30358.917815245703,0.1,ITE_2M,l1,81
50336.164038096795,30358.917815245703,0.1,ITE_SDR,l1,81
46712.21134650168,30358.917815245703,0.1,MITE_2M,l1,81
51198.843241182214,30358.917815245703,0.1,MITE_SDR,l1,81
51248.77949546895,30758.43614157,0.1,ITE_2M,l1,82
51165.81120194507,30758.43614157,0.1,ITE_SDR,l1,82
47541.2434753057,30758.43614157,0.1,MITE_2M,l1,82
51811.675785486914,30758.43614157,0.1,MITE_SDR,l1,82
51486.99012746043,30981.88693642877,0.1,ITE_2M,l1,83
51376.558683770665,30981.88693642877,0.1,ITE_SDR,l1,83
47725.82789308888,30981.88693642877,0.1,MITE_2M,l1,83
52403.808869509696,30981.88693642877,0.1,MITE_SDR,l1,83
50963.23930851515,30791.356683437734,0.1,ITE_2M,l1,84
50893.92696921915,30791.356683437734,0.1,ITE_SDR,l1,84
47413.94647554921,30791.356683437734,0.1,MITE_2M,l1,84
51759.2041419325,30791.356683437734,0.1,MITE_SDR,l1,84
50237.34603252499,30382.140834799022,0.1,ITE_2M,l1,85
50167.11729082481,30382.140834799022,0.1,ITE_SDR,l1,85
46883.22014907712,30382.140834799022,0.1,MITE_2M,l1,85
51171.513738761474,30382.140834799022,0.1,MITE_SDR,l1,85
50994.12553465757,30560.39222177674,0.1,ITE_2M,l1,86
50892.7943273403,30560.39222177674,0.1,ITE_SDR,l1,86
46933.10056012961,30560.39222177674,0.1,MITE_2M,l1,86
51725.5379402894,30560.39222177674,0.1,MITE_SDR,l1,86
51321.83835314906,31155.59581773857,0.1,ITE_2M,l1,87
51248.34624167527,31155.59581773857,0.1,ITE_SDR,l1,87
47711.3968484709,31155.59581773857,0.1,MITE_2M,l1,87
52172.70346271175,31155.59581773857,0.1,MITE_SDR,l1,87
50134.261018460566,30101.376166465878,0.1,ITE_2M,l1,88
49999.325982009344,30101.376166465878,0.1,ITE_SDR,l1,88
46187.798156013545,30101.376166465878,0.1,MITE_2M,l1,88
50806.41913284255,30101.376166465878,0.1,MITE_SDR,l1,88
49260.338054747226,29732.371701612843,0.1,ITE_2M,l1,89
49166.976098543935,29732.371701612843,0.1,ITE_SDR,l1,89
45988.50155632581,29732.371701612843,0.1,MITE_2M,l1,89
50006.511003336396,29732.371701612843,0.1,MITE_SDR,l1,89
51302.904529369094,31064.877123442813,0.1,ITE_2M,l1,90
51206.67812220262,31064.877123442813,0.1,ITE_SDR,l1,90
47553.19049387635,31064.877123442813,0.1,MITE_2M,l1,90
52078.374146589726,31064.877123442813,0.1,MITE_SDR,l1,90
51225.12384381773,30841.764267443985,0.1,ITE_2M,l1,91
51114.58867924199,30841.764267443985,0.1,ITE_SDR,l1,91
47264.53517145425,30841.764267443985,0.1,MITE_2M,l1,91
51977.45605691832,30841.764267443985,0.1,MITE_SDR,l1,91
51846.34914853834,31033.930769846935,0.1,ITE_2M,l1,92
51739.423919208224,31033.930769846935,0.1,ITE_SDR,l1,92
47648.81359727259,31033.930769846935,0.1,MITE_2M,l1,92
52493.88987508245,31033.930769846935,0.1,MITE_SDR,l1,92
50692.32723854976,30499.868160095804,0.1,ITE_2M,l1,93
50613.33923953572,30499.868160095804,0.1,ITE_SDR,l1,93
46824.76794310624,30499.868160095804,0.1,MITE_2M,l1,93
51507.812779953565,30499.868160095804,0.1,MITE_SDR,l1,93
50523.14742027341,30582.731963346603,0.1,ITE_2M,l1,94
50426.63020786125,30582.731963346603,0.1,ITE_SDR,l1,94
46761.03802573801,30582.731963346603,0.1,MITE_2M,l1,94
51292.49387194874,30582.731963346603,0.1,MITE_SDR,l1,94
51852.49628169373,31086.425771867347,0.1,ITE_2M,l1,95
51789.7156452421,31086.425771867347,0.1,ITE_SDR,l1,95
48256.195055819815,31086.425771867347,0.1,MITE_2M,l1,95
52677.45576968193,31086.425771867347,0.1,MITE_SDR,l1,95
51099.877524105475,30844.456887590743,0.1,ITE_2M,l1,96
50976.28607921609,30844.456887590743,0.1,ITE_SDR,l1,96
46903.06220929305,30844.456887590743,0.1,MITE_2M,l1,96
51769.35802623828,30844.456887590743,0.1,MITE_SDR,l1,96
50487.31861672303,30654.546409807357,0.1,ITE_2M,l1,97
50378.41697982087,30654.546409807357,0.1,ITE_SDR,l1,97
46818.7541423028,30654.546409807357,0.1,MITE_2M,l1,97
51180.47289923871,30654.546409807357,0.1,MITE_SDR,l1,97
52059.17465602393,31214.338837534146,0.1,ITE_2M,l1,98
51919.64879944875,31214.338837534146,0.1,ITE_SDR,l1,98
48268.51859878602,31214.338837534146,0.1,MITE_2M,l1,98
52759.163369982285,31214.338837534146,0.1,MITE_SDR,l1,98
51839.450263977546,31130.3549100438,0.1,ITE_2M,l1,99
51727.79833757347,31130.3549100438,0.1,ITE_SDR,l1,99
48072.51089381595,31130.3549100438,0.1,MITE_2M,l1,99
52567.82847368108,31130.3549100438,0.1,MITE_SDR,l1,99
